Series,EpisodeNumber,EpisodeTitle,AirDate,TaskNumber,Description,IsLive,IsTeam,IsPrize,Contestant1,Contestant2,Contestant3,Contestant4,Contestant5
15,6,It's my milk now,4 May 2023,5,"Walk around the chairs listening to Greg's story, then sit on a chair when you hear a word containing two letter Ls. If you stop walking or touch a chair incorrectly, you are disqualified. If you fail to sit on a chair when you hear a word containing two letter Ls, you are disqualified.",TRUE,FALSE,FALSE,3,4,2,1,5
15,7,Schrödinger's egg,11 May 2023,1,Most brilliant thing that pops up.,FALSE,FALSE,TRUE,5,4,3,2,1
15,7,Schrödinger's egg,11 May 2023,2,"Rotate the pulper wheel without pulping the egg. You must not move from this spot at any point. If you pulp the egg, you are disqualified.",FALSE,FALSE,FALSE,4,5,DQ,3,DQ
15,7,Schrödinger's egg,11 May 2023,3,Completely free yourselves and have a team hug.,FALSE,TRUE,FALSE,2,2,5,5,5
15,7,Schrödinger's egg,11 May 2023,4,"Write down a number between 0 and 100, a length of time between 1 minute and 20 minutes, five ingredients, a country, a noun and an adjective.",FALSE,FALSE,FALSE,1,1,1,5,4
15,7,Schrödinger's egg,11 May 2023,5,Say the word given to you by the Taskmaster in the accent on the card you choose. The Taskmaster will guess what accent you are doing.,TRUE,FALSE,FALSE,5,2,2,5,5
15,8,100% Bosco,18 May 2023,1,Best thing you take everywhere with you but struggle to fit in your bag.,FALSE,FALSE,TRUE,4,4,5,4,4
15,8,100% Bosco,18 May 2023,2,Pile the pineapples on the path. You must not get wet.,FALSE,FALSE,FALSE,1,4,3,2,5
15,8,100% Bosco,18 May 2023,3,Repurpose this umbrella and demonstrate its new purpose.,FALSE,FALSE,FALSE,3,1,2,5,4
15,8,100% Bosco,18 May 2023,4,"Put the most stuff on top of this jelly without breaking the jelly. If anything other than jelly touches the duck, you are disqualified.",FALSE,FALSE,FALSE,5,DQ,1,4,DQ
15,8,100% Bosco,18 May 2023,5,"Team Live:Using only the scratching posts, remove as many balls from your suit as possible. Your teammates may throw balls from the throwing spots throughout. The throwing spots may not be moved. Also, if you're in a team of three, the two non-suit wearers must hold hands throughout.",FALSE,FALSE,FALSE,3,3,5,5,5
15,9,A show about pedantry,25 May 2023,1,Sneakiest thing.,FALSE,FALSE,TRUE,4,2,4,5,4
15,9,A show about pedantry,25 May 2023,2,Make these things the same colour as those things. People and bottles must stay on their spots at all times. You may perform 10 bottle stamps and two bottle squeezes.,FALSE,TRUE,FALSE,5,5,5,5,5
15,9,A show about pedantry,25 May 2023,3,Put three single-digit numbers in the slots then open the second task.,FALSE,FALSE,FALSE,4,5,2,2,3
15,9,A show about pedantry,25 May 2023,4,"Make exactly 99 holes in this piece of paper. Your holes must have a diameter of at least three millimetres and form a recognisable picture or pattern. If you make more or fewer than 99 holes, you are disqualified. Also, if you look at Alex or speak to Alex at any point, you are disqualified.",FALSE,FALSE,FALSE,5,DQ,DQ,4,DQ
15,9,A show about pedantry,25 May 2023,5,Combine two of your things to equal the height of the thing said by Greg. You may not use any of your things twice. Worst guess each round is eliminated.,TRUE,FALSE,FALSE,2,4,1,5,3
15,10,A yardstick for failure,1 June 2023,1,Best Greg Davies merchandise that isn't on the market but should be on the market.,FALSE,FALSE,TRUE,1,4,3,2,5
15,10,A yardstick for failure,1 June 2023,2,"Fill the glass up to the line from the furthest distance. If you use a hose and someone else uses a hose, both hose users are disqualified.",FALSE,FALSE,FALSE,0,0,4,0,5
15,10,A yardstick for failure,1 June 2023,3,"Do what Alex does immediately after Alex does it in exactly the same time as Alex does it. You must press your button when you're satisfied you have done what Alex has done. If you do not complete an activity, 10 seconds will be added to your time.",FALSE,FALSE,FALSE,5,4,1,2,3
15,10,A yardstick for failure,1 June 2023,4,"Write the name of a profession in this hole, then open the task.",FALSE,TRUE,FALSE,4,4,5,5,5
15,10,A yardstick for failure,1 June 2023,5,"Convince the Taskmaster that your feet are not in ice when they are in ice or that your feet are in ice when they aren't in ice. You must keep your feet either in ice or not in ice for 30 seconds before the Taskmaster makes his judgement. If the Taskmaster is correct, you are disqualified.",TRUE,FALSE,FALSE,DQ,DQ,5,DQ,DQ
16,1,The natural friends,21 September 2023,1,Most wonderful wooden thing that they've owned for a while.,FALSE,FALSE,TRUE,5,1,3,4,2
16,1,The natural friends,21 September 2023,2,Build a tower out of the cans in the lab. You must put on your blindfold in this room and wear it properly for the rest of the task.,FALSE,FALSE,FALSE,4,2,5,1,3
16,1,The natural friends,21 September 2023,3,Connect the most individual parts of one person to individual parts of another person. All members of your team must be connected.,FALSE,TRUE,FALSE,5,5,5,2,2
16,1,The natural friends,21 September 2023,4,"Get the duck into the lake. You must not touch the beak. If the duck leaves the course, it must re-enter at the point it left the course. If your duck touches the boundary or a flamingo or a pineapple, one minute will be added to your time.",FALSE,FALSE,FALSE,DQ,DQ,3,4,5
16,1,The natural friends,21 September 2023,5,"Say whether you think the next item is heavier or lighter than the previous item. If you are wrong, you are eliminated.",TRUE,FALSE,FALSE,5,5,5,2,2
16,2,Hell is here,28 September 2023,1,Best sign.,FALSE,FALSE,TRUE,1,2,3,5,4
16,2,Hell is here,28 September 2023,2,Pull the sword from the stone. You may not force the sword or break the stone.,FALSE,FALSE,FALSE,5,3,2,1,4
16,2,Hell is here,28 September 2023,3,"Make a cheeky picture on this piece of wood using nails and one continuous piece of wire. Also, if any egg timers stop, you must stare at the camera shaking your head for 10 seconds.",FALSE,FALSE,FALSE,2,1,5,5,3
16,2,Hell is here,28 September 2023,4,Make mischief.,FALSE,FALSE,FALSE,3,2,1,4,5
16,2,Hell is here,28 September 2023,5,Write down one thing you like and one thing you don't like.,TRUE,FALSE,FALSE,5,2,1,4,3
16,3,Languidly,5 October 2023,1,The present you've been given that raises the most questions.,FALSE,FALSE,TRUE,4,3,5,2,1
16,3,Languidly,5 October 2023,2,"Get the ball in the hole. Nothing may touch the ball. After you touch one tool, you may not touch another tool for one minute. If you decide to touch the welly, you must only do so with your foot.",FALSE,FALSE,FALSE,5,3,4,1,2
16,3,Languidly,5 October 2023,3,"Get underneath the most unique things. Alex will write down your things when you shout ""I'm underneath it"". If you get underneath something that someone else gets underneath, you both lose five things from your total.",FALSE,FALSE,FALSE,4,2,5,4,1
16,3,Languidly,5 October 2023,4,Choose a new nickname based on something you do in the next 20 minutes.,FALSE,FALSE,FALSE,1,4,5,3,2
16,3,Languidly,5 October 2023,5,"Team Live:One member of your team must lie on three of the squares and go to sleep. After they have taken their position, they must not move until the task is over. Taking it in turns, the other team members must try to land their cushion in each of the three sleep squares.",FALSE,FALSE,FALSE,5,5,5,0,0
16,4,Dynamite chicks,12 October 2023,1,Best thing for a grown-up that is meant for a child.,FALSE,FALSE,TRUE,4,5,1,3,2
16,4,Dynamite chicks,12 October 2023,2,"Make a sausage. You can only use seven ingredients, each beginning with the letters of the word ""sausage"". You may not order sausages.",FALSE,FALSE,FALSE,4,3,1,5,2
16,4,Dynamite chicks,12 October 2023,3,"Complete all the tasks, then put the tubs back on your heads. One person must be looking at a teammate at all times during the tasks. Also, one person must be shaking their head and smiling at all times during the tasks and one person must only shout.",FALSE,TRUE,FALSE,5,5,5,2,2
16,4,Dynamite chicks,12 October 2023,4,"Recreate a well-known piece of art on these memo squares. You must draw on every memo square, but you may only look at one memo square at a time.",FALSE,FALSE,FALSE,3,1,5,5,3
16,4,Dynamite chicks,12 October 2023,5,Write the name of a different animal on each face of your dice. The most boring animal rolled will be eliminated.,TRUE,FALSE,FALSE,1,4,5,3,2
16,5,Skateboard Division,19 October 2023,1,Best thing that has five things on it.,FALSE,FALSE,TRUE,4,2,1,3,5
16,5,Skateboard Division,19 October 2023,2,Burst this balloon from the furthest distance. You must not be looking at the balloon when you burst it.,FALSE,FALSE,FALSE,3,1,4,5,2
16,5,Skateboard Division,19 October 2023,3,Make the most cool but scary gang using these eyes.,FALSE,FALSE,FALSE,3,1,5,2,4
16,5,Skateboard Division,19 October 2023,4,"Get all the water in the vase. If you spill any water from the plate, you are disqualified. You may not leave the lab.",FALSE,FALSE,FALSE,DQ,DQ,DQ,DQ,DQ
16,5,Skateboard Division,19 October 2023,5,Sip your drink. You may only touch the loo roll and you may not reach over the line.,TRUE,FALSE,FALSE,5,3,4,2,2
16,6,Brother Alex,26 October 2023,1,Greatest thing that makes quite a loud noise when you shake it.,FALSE,FALSE,TRUE,2,4,5,3,1
16,6,Brother Alex,26 October 2023,2,Avoid the rubbish robots. You may not remove your blindfold at any point and at least one of your knees must be touching the floor throughout.,FALSE,FALSE,FALSE,1,5,2,3,4
16,6,Brother Alex,26 October 2023,3,Recreate your teammate's garage scene.,FALSE,TRUE,FALSE,3,-,3,-,3
16,6,Brother Alex,26 October 2023,4,"Present a piece called ""Heads, Shoulders, Knees and Toes"".",FALSE,FALSE,FALSE,2,5,5,4,4
16,6,Brother Alex,26 October 2023,5,"Pass the pineapples amongst you for 15 seconds while the Taskmaster shuts his eyes and has a little think. When the Taskmaster opens his eyes, he will say if he thinks you are holding a pineapple behind your back or not. If he accuses you wrongly, you will get a point.",TRUE,FALSE,FALSE,1,3,3,4,5
16,7,I'm off to find a robin,2 November 2023,1,The thing that is most guaranteed to make you groan.,FALSE,FALSE,TRUE,3,2,2,5,4
16,7,I'm off to find a robin,2 November 2023,2,Do whatever you like with these switches for five minutes. You will then do a task in the lab for five minutes. The conditions in the lab will change according to when you switch the switches in here.,FALSE,FALSE,FALSE,DQ,5,DQ,DQ,DQ
16,7,I'm off to find a robin,2 November 2023,3,"Pie Wayne in the face. Wayne is outside the front door. You may not touch Wayne nor step on the red green. If you miss Wayne with the pie, you must copy Wayne's dance moves for 10 seconds.",FALSE,FALSE,FALSE,4,DQ,3,DQ,5
16,7,I'm off to find a robin,2 November 2023,4,"Put yourself somewhere within the boundary. The person furthest from everyone else wins. The people closest together both lose two points. Also, throughout the task, you must behave really weirdly.",FALSE,FALSE,FALSE,1[1],4,5,0[1],1
16,7,I'm off to find a robin,2 November 2023,5,"Catch three balls on your head. After you've caught a ball, you must shout ""ball"". You may not step off your circles, move your circles, adjust your arms or touch the balls with your hands.",TRUE,FALSE,FALSE,5,3,4,1,2
16,8,Never packed a boot,9 November 2023,1,Best single-word object you own and love that gets the best reaction when introduced following a drum roll.,FALSE,FALSE,TRUE,4,3,2,5,4
16,8,Never packed a boot,9 November 2023,2,"This is not a team task. Find the secret task. You must never be in the same room as each other. Whenever the air horn sounds, you must replace anything you are holding and change rooms. Everyone must find the secret task before the task ends.",FALSE,FALSE,FALSE,0,0,1,-1,0
16,8,Never packed a boot,9 November 2023,3,Complete the fortune trail.,FALSE,FALSE,FALSE,5,DQ,4,DQ,3
16,8,Never packed a boot,9 November 2023,4,"Convince a child you're asleep. You must either have a nap lasting one minute with your face visible throughout - during this nap, you must snore and sleepwalk - or you must have a nap lasting one minute where you are not in bed at all, but the child thinks you are. During this nap, you must snore and sleeptalk.",FALSE,FALSE,FALSE,3,1,5,2,5
16,8,Never packed a boot,9 November 2023,5,"Team Live:Mime the proverb on your card. There will be three minute-long rounds. You must be waving at each other throughout your attempt, but you can make a single noise of the Taskmaster's choosing.",FALSE,FALSE,FALSE,3,3,3,5,5
16,9,Fagin at the disco,16 November 2023,1,The bit of old crap that Greg likes the best.,FALSE,FALSE,TRUE,3,1,4,5,2
16,9,Fagin at the disco,16 November 2023,2,"Drive across the finish line. You must obey all the rules of the road and must only stop your vehicle at a traffic signal. If you disobey a rule, Alex will blow his whistle and you must return to the start for a 10-second driving lesson.",FALSE,FALSE,FALSE,DQ,3,2,5,4
16,9,Fagin at the disco,16 November 2023,3,Make Greg the best gift. Your items must cost no more than £50.,FALSE,FALSE,FALSE,4,4,2,5,3
16,9,Fagin at the disco,16 November 2023,4,Feed the clown the most cards. No part of you must cross the threshold of the stage.,FALSE,FALSE,FALSE,5,DQ,DQ,DQ,DQ
16,9,Fagin at the disco,16 November 2023,5,Watch Alex's parade then answer the questions. You may not make any notes during the parade.,TRUE,FALSE,FALSE,3,1,2,5,5
16,10,Always forks and marbles,23 November 2023,1,"The thing that, when you turn it round, gives you the biggest shock.",FALSE,FALSE,TRUE,5,4,2,1,3
